ZAR_NAZ;OKRES;KAPACITA;X;Y
Centrum - Dùm dìtí a ml.;Havlíèkùv Brod;0;15,19960564;49,68324412
Základní škola;Žïár nad Sázavou;26;15,95070231;49,41301142
Školní družina;Žïár nad Sázavou;0;15,95070231;49,41301142
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,95070231;49,41301142
Základní škola;Žïár nad Sázavou;26;15,95070231;49,41301142
Školní družina;Žïár nad Sázavou;0;15,95070231;49,41301142
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,95070231;49,41301142
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,07418323;49,56144308
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,07418323;49,56144308
Základní škola;Havlíèkùv Brod;30;15,52605074;49,639636
Školní jídelna;Havlíèkùv Brod;56;15,52605074;49,639636
Mateøská škola;Havlíèkùv Brod;25;15,52605074;49,639636
Školní družina;Havlíèkùv Brod;15;15,52605074;49,639636
Základní škola;Havlíèkùv Brod;30;15,52605074;49,639636
Školní jídelna;Havlíèkùv Brod;56;15,52605074;49,639636
Mateøská škola;Havlíèkùv Brod;25;15,52605074;49,639636
Školní družina;Havlíèkùv Brod;15;15,52605074;49,639636
Školní jídelna;Jihlava;0;15,72384431;49,43113111
Školní jídelna;Jihlava;0;15,72384431;49,43113111
Mateøská škola;Tøebíè;0;15,63038937;48,96562046
Základní škola;Žïár nad Sázavou;140;15,91633451;49,60749512
Školní jídelna;Žïár nad Sázavou;150;15,91633451;49,60749512
Mateøská škola;Žïár nad Sázavou;0;15,91633451;49,60749512
Školní družina;Žïár nad Sázavou;40;15,91633451;49,60749512
Základní škola;Žïár nad Sázavou;140;15,91633451;49,60749512
Školní jídelna;Žïár nad Sázavou;150;15,91633451;49,60749512
Mateøská škola;Žïár nad Sázavou;0;15,91633451;49,60749512
Školní družina;Žïár nad Sázavou;40;15,91633451;49,60749512
Základní umìlecká škola;Žïár nad Sázavou;0;16,23848487;49,47726776
Základní umìlecká škola;Žïár nad Sázavou;0;16,23848487;49,47726776
Školní jídelna;Tøebíè;0;15,76841909;49,06683563
Mateøská škola;Tøebíè;0;15,76841909;49,06683563
Školní jídelna;Tøebíè;0;15,76841909;49,06683563
Mateøská škola;Tøebíè;0;15,76841909;49,06683563
Základní umìlecká škola;Žïár nad Sázavou;0;16,33911934;49,504588
Základní umìlecká škola;Žïár nad Sázavou;0;16,33911934;49,504588
Jídelna;Havlíèkùv Brod;20;15,73513185;49,6106332
Mateøská škola;Havlíèkùv Brod;20;15,73513185;49,6106332
Jídelna;Havlíèkùv Brod;20;15,73513185;49,6106332
Mateøská škola;Havlíèkùv Brod;20;15,73513185;49,6106332
Dìtský domov;Tøebíè;0;15,68739868;48,93208707
Dìtský domov;Tøebíè;0;15,68739868;48,93208707
Školní jídelna;Žïár nad Sázavou;0;15,95521317;49,62053049
Mateøská škola;Žïár nad Sázavou;0;15,95521317;49,62053049
Školní jídelna;Žïár nad Sázavou;0;15,95521317;49,62053049
Mateøská škola;Žïár nad Sázavou;0;15,95521317;49,62053049
Základní umìlecká škola;Žïár nad Sázavou;0;16,24008012;49,59127058
Základní umìlecká škola;Žïár nad Sázavou;0;16,24008012;49,59127058
Školní jídelna - výdejna;Pelhøimov;20;15,12651631;49,36391125
Mateøská škola;Pelhøimov;15;15,12651631;49,36391125
ŠJ - v;Pelhøimov;20;15,12651631;49,36391125
Školní jídelna - výdejna;Pelhøimov;20;15,12651631;49,36391125
Mateøská škola;Pelhøimov;15;15,12651631;49,36391125
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,26424518;49,30596069
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,26424518;49,30596069
Školní jídelna - výdejna;Jihlava;0;15,72384431;49,43113111
Mateøská škola;Jihlava;25;15,72384431;49,43113111
Školní jídelna - výdejna;Jihlava;0;15,72384431;49,43113111
Mateøská škola;Jihlava;25;15,72384431;49,43113111
Školní jídelna;Tøebíè;0;15,7614172;49,08101209
Mateøská škola;Tøebíè;0;15,7614172;49,08101209
Školní jídelna;Tøebíè;0;15,7614172;49,08101209
Mateøská škola;Tøebíè;0;15,7614172;49,08101209
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,87581909;49,47921153
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,87581909;49,47921153
Školní jídelna;Tøebíè;85;15,7305449;49,23083143
Školní jídelna;Tøebíè;85;15,7305449;49,23083143
Mateøská škola;Žïár nad Sázavou;22;16,1582408;49,42307873
Školní jídelna;Žïár nad Sázavou;0;16,1582408;49,42307873
Mateøská škola;Žïár nad Sázavou;22;16,1582408;49,42307873
Školní jídelna;Žïár nad Sázavou;0;16,1582408;49,42307873
dùm dìtí a mládeže;Havlíèkùv Brod;0;15,41355957;49,6130233
dùm dìtí a mládeže;Havlíèkùv Brod;0;15,41355957;49,6130233
Základní umìlecká škola;Tøebíè;0;16,19021926;49,11412172
Základní umìlecká škola;Tøebíè;0;16,19021926;49,11412172
Dùm dìtí a mládeže;Havlíèkùv Brod;0;16,40857844;50,23848209
Dùm dìtí a mládeže;Havlíèkùv Brod;0;16,40857844;50,23848209
Jídelna;Žïár nad Sázavou;51;15,87828466;49,67945454
Mateøská škola;Žïár nad Sázavou;36;15,87828466;49,67945454
Jídelna;Žïár nad Sázavou;51;15,87828466;49,67945454
Mateøská škola;Žïár nad Sázavou;36;15,87828466;49,67945454
Základní umìlecká škola;Žïár nad Sázavou;0;16,16845136;49,32504273
Základní umìlecká škola;Žïár nad Sázavou;0;16,16845136;49,32504273
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,83673016;49,58070389
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,83673016;49,58070389
školní jídelna - výdejna;Havlíèkùv Brod;25;15,81360205;49,69595674
Mateøská škola;Havlíèkùv Brod;25;15,81360205;49,69595674
školní jídelna - výdejna;Havlíèkùv Brod;25;15,81360205;49,69595674
Mateøská škola;Havlíèkùv Brod;25;15,81360205;49,69595674
Dùm dìtí a mládeže;Žïár nad Sázavou;24;16,07418323;49,56144308
Dùm dìtí a mládeže;Žïár nad Sázavou;24;16,07418323;49,56144308
Školní jídelna;Havlíèkùv Brod;70;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;70;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;70;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;70;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;70;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;70;15,58068643;49,60784932
Základní umìlecká škola;Žïár nad Sázavou;0;16,19331755;49,44073539
Základní umìlecká škola;Žïár nad Sázavou;0;16,19331755;49,44073539
Mateøská škola;Jihlava;20;15,7301268;49,39401037
Školní jídelna - výdejna;Jihlava;0;15,7301268;49,39401037
Mateøská škola;Jihlava;20;15,7301268;49,39401037
Školní jídelna - výdejna;Jihlava;0;15,7301268;49,39401037
Základní škola;Žïár nad Sázavou;34;16,2366554;49,56790709
Školní jídelna;Žïár nad Sázavou;0;16,2366554;49,56790709
Mateøská škola;Žïár nad Sázavou;0;16,2366554;49,56790709
Školní družina;Žïár nad Sázavou;20;16,2366554;49,56790709
Základní škola;Žïár nad Sázavou;34;16,2366554;49,56790709
Školní jídelna;Žïár nad Sázavou;0;16,2366554;49,56790709
Mateøská škola;Žïár nad Sázavou;0;16,2366554;49,56790709
Školní družina;Žïár nad Sázavou;20;16,2366554;49,56790709
Mateøská škola;Tøebíè;20;15,84849553;49,31910844
Školní jídelna - výdejna;Tøebíè;0;15,84849553;49,31910844
Mateøská škola;Tøebíè;20;15,84849553;49,31910844
Školní jídelna - výdejna;Tøebíè;0;15,84849553;49,31910844
Dùm dìtí a mládeže;Jihlava;0;15,50557299;49,16328317
Dùm dìtí a mládeže;Jihlava;0;15,50557299;49,16328317
Dùm dìtí a mládeže;Jihlava;0;15,50557299;49,16328317
Základní škola;Tøebíè;40;15,82423356;49,07349975
Školní družina;Tøebíè;25;15,82423356;49,07349975
Školní jídelna - výdejna;Tøebíè;0;15,82423356;49,07349975
Základní škola;Tøebíè;40;15,82423356;49,07349975
Školní družina;Tøebíè;25;15,82423356;49,07349975
Školní jídelna - výdejna;Tøebíè;0;15,82423356;49,07349975
Školní jídelna;Havlíèkùv Brod;60;15,43768864;49,64877251
Školní jídelna;Havlíèkùv Brod;60;15,43768864;49,64877251
Školní jídelna;Havlíèkùv Brod;60;15,43768864;49,64877251
Školní jídelna;Havlíèkùv Brod;60;15,43768864;49,64877251
Mateøská škola;Havlíèkùv Brod;0;15,43768864;49,64877251
Základní škola;Havlíèkùv Brod;23;15,43768864;49,64877251
Školní družina;Havlíèkùv Brod;10;15,43768864;49,64877251
Mateøská škola;Havlíèkùv Brod;0;15,43768864;49,64877251
Základní škola;Havlíèkùv Brod;23;15,43768864;49,64877251
Školní družina;Havlíèkùv Brod;10;15,43768864;49,64877251
Dùm dìtí a mládeže;Jihlava;0;15,66700388;49,40503926
Dùm dìtí a mládeže;Jihlava;0;15,66700388;49,40503926
Dùm dìtí a mládeže;Tøebíè;0;15,98992493;48,98736391
Dùm dìtí a mládeže;Tøebíè;0;15,98992493;48,98736391
Základní škola;Jihlava;40;15,4148212;49,18177423
Základní škola;Jihlava;0;15,4148212;49,18177423
Školní družina;Jihlava;20;15,4148212;49,18177423
Základní škola;Jihlava;40;15,4148212;49,18177423
Základní škola;Jihlava;0;15,4148212;49,18177423
Školní družina;Jihlava;20;15,4148212;49,18177423
Školní jídelna;Havlíèkùv Brod;40;15,47033684;49,60268587
Školní jídelna;Havlíèkùv Brod;40;15,47033684;49,60268587
Školní jídelna;Havlíèkùv Brod;40;15,47033684;49,60268587
Školní jídelna;Havlíèkùv Brod;40;15,47033684;49,60268587
Školní jídelna;Havlíèkùv Brod;40;15,47033684;49,60268587
Školní jídelna;Havlíèkùv Brod;40;15,47033684;49,60268587
Jídelna MŠ;Havlíèkùv Brod;0;15,58848496;49,67199299
Mateøská škola;Havlíèkùv Brod;24;15,58848496;49,67199299
Jídelna MŠ;Havlíèkùv Brod;0;15,58848496;49,67199299
Mateøská škola;Havlíèkùv Brod;24;15,58848496;49,67199299
Školní jídelna;Žïár nad Sázavou;0;15,93924059;49,5626335
Mateøská škola;Žïár nad Sázavou;0;15,93924059;49,5626335
Školní jídelna;Žïár nad Sázavou;0;15,93924059;49,5626335
Mateøská škola;Žïár nad Sázavou;0;15,93924059;49,5626335
Dùm dìtí a mládeže;Pelhøimov;0;15,32769061;49,32025951
Dùm dìtí a mládeže;Pelhøimov;0;15,32769061;49,32025951
Mateøská škola;Tøebíè;17;15,92192119;49,19986162
Školní jídelna  - výdejna;Tøebíè;20;15,92192119;49,19986162
Mateøská škola;Tøebíè;17;15,92192119;49,19986162
Školní jídelna  - výdejna;Tøebíè;20;15,92192119;49,19986162
Mateøská škola;Pelhøimov;13;15,3478833;49,46233144
Školní jídelna;Pelhøimov;13;15,3478833;49,46233144
Mateøská škola;Pelhøimov;13;15,3478833;49,46233144
Školní jídelna;Pelhøimov;13;15,3478833;49,46233144
Mateøská škola;Žïár nad Sázavou;23;15,80886644;49,56438272
Školní jídelna - výdejna;Žïár nad Sázavou;11;15,80886644;49,56438272
Mateøská škola;Žïár nad Sázavou;23;15,80886644;49,56438272
Školní jídelna - výdejna;Žïár nad Sázavou;11;15,80886644;49,56438272
Školní družina;Jihlava;0;15,72713613;49,52596656
Mateøská škola;Jihlava;15;15,72713613;49,52596656
Dùm dìtí a mládeže;Jihlava;0;15,72713613;49,52596656
Školní jídelna - výdejna;Jihlava;15;15,72713613;49,52596656
Základní škola;Jihlava;24;15,72713613;49,52596656
Školní družina;Jihlava;0;15,72713613;49,52596656
Mateøská škola;Jihlava;15;15,72713613;49,52596656
Dùm dìtí a mládeže;Jihlava;0;15,72713613;49,52596656
Školní jídelna - výdejna;Jihlava;15;15,72713613;49,52596656
Základní škola;Jihlava;24;15,72713613;49,52596656
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,58848496;49,67199299
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,58848496;49,67199299
Mateøská škola;Jihlava;50;15,4148212;49,18177423
Školní jídelna;Jihlava;100;15,4148212;49,18177423
Mateøská škola;Jihlava;50;15,4148212;49,18177423
Školní jídelna;Jihlava;100;15,4148212;49,18177423
Støední škola;Havlíèkùv Brod;0;15,41355957;49,6130233
Støední škola;Havlíèkùv Brod;0;15,41355957;49,6130233
Školní jídelna;Pelhøimov;40;15,37924873;49,56564897
Základní škola;Pelhøimov;40;15,37924873;49,56564897
Školní družina;Pelhøimov;35;15,37924873;49,56564897
Školní jídelna;Pelhøimov;15;15,36260117;49,5791415
Mateøská škola;Pelhøimov;14;15,36260117;49,5791415
Mateøská škola;Pelhøimov;25;15,37924873;49,56564897
Školní jídelna;Pelhøimov;40;15,37924873;49,56564897
Základní škola;Pelhøimov;40;15,37924873;49,56564897
Školní družina;Pelhøimov;35;15,37924873;49,56564897
Školní jídelna;Pelhøimov;15;15,36260117;49,5791415
Mateøská škola;Pelhøimov;14;15,36260117;49,5791415
Mateøská škola;Pelhøimov;25;15,37924873;49,56564897
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,00686561;49,60939552
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,00686561;49,60939552
Mateøská škola;Jihlava;25;15,61709955;49,17818681
Školní jídelna - výdejna;Jihlava;0;15,61709955;49,17818681
Mateøská škola;Jihlava;25;15,61709955;49,17818681
Školní jídelna - výdejna;Jihlava;0;15,61709955;49,17818681
Základní škola;Tøebíè;30;15,95062001;49,14425575
Školní družina;Tøebíè;0;15,95062001;49,14425575
Základní škola;Tøebíè;30;15,95062001;49,14425575
Školní družina;Tøebíè;0;15,95062001;49,14425575
Základní škola;Tøebíè;30;15,95062001;49,14425575
Školní družina;Tøebíè;0;15,95062001;49,14425575
Základní škola;Tøebíè;30;15,95062001;49,14425575
Školní družina;Tøebíè;0;15,95062001;49,14425575
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,01224276;49,35521713
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,01224276;49,35521713
Školní jídelna;Pelhøimov;110;15,30405838;49,59259847
Mateøská škola;Pelhøimov;24;15,30405838;49,59259847
Školní jídelna;Pelhøimov;110;15,30405838;49,59259847
Mateøská škola;Pelhøimov;24;15,30405838;49,59259847
Dùm dìtí a mládeže;Tøebíè;0;16,13520922;49,23304487
Dùm dìtí a mládeže;Tøebíè;0;16,13520922;49,23304487
Mateøská škola;Jihlava;0;15,67641916;49,30694558
Školní jídelna - výdejna;Jihlava;0;15,67641916;49,30694558
Mateøská škola;Jihlava;0;15,67641916;49,30694558
Školní jídelna - výdejna;Jihlava;0;15,67641916;49,30694558
Školní jídelna;Pelhøimov;0;15,31833617;49,55321823
Mateøská škola;Pelhøimov;0;15,31833617;49,55321823
Základní škola;Pelhøimov;70;15,31833617;49,55321823
Základní škola;Pelhøimov;0;15,31833617;49,55321823
Školní družina;Pelhøimov;25;15,31833617;49,55321823
Školní jídelna;Pelhøimov;0;15,31833617;49,55321823
Mateøská škola;Pelhøimov;0;15,31833617;49,55321823
Základní škola;Pelhøimov;70;15,31833617;49,55321823
Základní škola;Pelhøimov;0;15,31833617;49,55321823
Školní družina;Pelhøimov;25;15,31833617;49,55321823
Základní škola;Žïár nad Sázavou;34;15,87846037;49,34811488
Školní družina;Žïár nad Sázavou;0;15,87846037;49,34811488
Základní škola;Žïár nad Sázavou;34;15,87846037;49,34811488
Školní družina;Žïár nad Sázavou;0;15,87846037;49,34811488
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,45707987;49,53083296
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,45707987;49,53083296
Školní družina;Tøebíè;0;16,12599197;49,20262
Základní škola;Tøebíè;45;16,12599197;49,20262
Školní družina;Tøebíè;0;16,12599197;49,20262
Základní škola;Tøebíè;45;16,12599197;49,20262
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,14331051;49,44010386
Školní jídelna;Žïár nad Sázavou;18;15,80088883;49,50766738
Mateøská škola;Žïár nad Sázavou;18;15,80088883;49,50766738
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,14331051;49,44010386
Školní jídelna;Žïár nad Sázavou;18;15,80088883;49,50766738
Mateøská škola;Žïár nad Sázavou;18;15,80088883;49,50766738
Mateøská škola;Pelhøimov;14;15,10381251;49,28279177
Školní jídelna - výdejna;Pelhøimov;13;15,10381251;49,28279177
Mateøská škola;Pelhøimov;14;15,10381251;49,28279177
Školní jídelna - výdejna;Pelhøimov;13;15,10381251;49,28279177
Školní jídelna;Žïár nad Sázavou;30;16,2159411;49,34317823
Mateøská škola;Žïár nad Sázavou;30;16,2159411;49,34317823
Školní družina;Žïár nad Sázavou;0;15,95521317;49,62053049
Školní jídelna;Žïár nad Sázavou;0;15,82737599;49,61244497
Mateøská škola;Žïár nad Sázavou;0;15,82737599;49,61244497
Základní škola;Žïár nad Sázavou;31;15,82737599;49,61244497
Školní družina;Žïár nad Sázavou;0;15,82737599;49,61244497
Školní jídelna - výdejna;Žïár nad Sázavou;30;15,95521317;49,62053049
Základní škola;Žïár nad Sázavou;19;15,95521317;49,62053049
Školní jídelna;Žïár nad Sázavou;30;16,2159411;49,34317823
Mateøská škola;Žïár nad Sázavou;30;16,2159411;49,34317823
Školní družina;Žïár nad Sázavou;0;15,95521317;49,62053049
Školní jídelna;Žïár nad Sázavou;0;15,82737599;49,61244497
Mateøská škola;Žïár nad Sázavou;0;15,82737599;49,61244497
Základní škola;Žïár nad Sázavou;31;15,82737599;49,61244497
Školní družina;Žïár nad Sázavou;0;15,82737599;49,61244497
Školní jídelna - výdejna;Žïár nad Sázavou;30;15,95521317;49,62053049
Základní škola;Žïár nad Sázavou;19;15,95521317;49,62053049
Základní škola;Jihlava;21;15,42840465;49,27039189
Školní družina;Jihlava;14;15,42840465;49,27039189
Základní škola;Jihlava;21;15,42840465;49,27039189
Školní družina;Jihlava;14;15,42840465;49,27039189
Jídelna;Havlíèkùv Brod;52;15,65256261;49,77031155
Mateøská škola;Havlíèkùv Brod;25;15,65256261;49,77031155
Jídelna;Havlíèkùv Brod;52;15,65256261;49,77031155
Mateøská škola;Havlíèkùv Brod;25;15,65256261;49,77031155
Školní jídelna;Havlíèkùv Brod;85;15,25320871;49,67031223
Školní jídelna;Havlíèkùv Brod;85;15,25320871;49,67031223
Školní jídelna;Havlíèkùv Brod;85;15,25320871;49,67031223
Školní jídelna;Havlíèkùv Brod;85;15,25320871;49,67031223
Školní jídelna;Havlíèkùv Brod;85;15,25320871;49,67031223
Školní jídelna;Havlíèkùv Brod;85;15,25320871;49,67031223
Školní jídelna;Žïár nad Sázavou;18;16,24568108;49,60766271
Mateøská škola;Žïár nad Sázavou;15;16,24568108;49,60766271
Základní škola;Žïár nad Sázavou;16;16,24568108;49,60766271
Školní družina;Žïár nad Sázavou;20;16,24568108;49,60766271
Školní jídelna;Žïár nad Sázavou;18;16,24568108;49,60766271
Mateøská škola;Žïár nad Sázavou;15;16,24568108;49,60766271
Základní škola;Žïár nad Sázavou;16;16,24568108;49,60766271
Školní družina;Žïár nad Sázavou;20;16,24568108;49,60766271
Základní škola;Žïár nad Sázavou;50;16,12234655;49,52722954
Mateøská škola;Žïár nad Sázavou;20;16,12234655;49,52722954
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,12234655;49,52722954
Školní družina;Žïár nad Sázavou;12;16,12234655;49,52722954
Základní škola;Žïár nad Sázavou;50;16,12234655;49,52722954
Mateøská škola;Žïár nad Sázavou;20;16,12234655;49,52722954
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,12234655;49,52722954
Školní družina;Žïár nad Sázavou;12;16,12234655;49,52722954
Základní škola;Pelhøimov;27;15,26365;49,44574517
Školní družina;Pelhøimov;20;15,26365;49,44574517
Základní škola;Pelhøimov;27;15,26365;49,44574517
Školní družina;Pelhøimov;20;15,26365;49,44574517
Základní škola;Žïár nad Sázavou;26;16,03485966;49,56400948
Školní jídelna;Žïár nad Sázavou;50;16,03485966;49,56400948
Mateøská škola;Žïár nad Sázavou;25;16,03485966;49,56400948
Školní družina;Žïár nad Sázavou;20;16,03485966;49,56400948
Základní škola;Žïár nad Sázavou;26;16,03485966;49,56400948
Školní jídelna;Žïár nad Sázavou;50;16,03485966;49,56400948
Mateøská škola;Žïár nad Sázavou;25;16,03485966;49,56400948
Školní družina;Žïár nad Sázavou;20;16,03485966;49,56400948
Školní jídelna;Havlíèkùv Brod;50;15,41142992;49,73440351
Školní jídelna;Havlíèkùv Brod;50;15,41142992;49,73440351
Školní jídelna;Havlíèkùv Brod;50;15,41142992;49,73440351
Školní jídelna;Havlíèkùv Brod;50;15,41142992;49,73440351
Školní jídelna;Havlíèkùv Brod;50;15,41142992;49,73440351
Školní jídelna;Havlíèkùv Brod;50;15,41142992;49,73440351
Základní škola;Havlíèkùv Brod;40;15,2929686;49,73455674
Školní družina;Havlíèkùv Brod;25;15,2929686;49,73455674
Mateøská škola;Havlíèkùv Brod;24;15,2929686;49,73455674
Školní jídelna - výdejna;Havlíèkùv Brod;24;15,2929686;49,73455674
Základní škola;Havlíèkùv Brod;40;15,2929686;49,73455674
Školní družina;Havlíèkùv Brod;25;15,2929686;49,73455674
Mateøská škola;Havlíèkùv Brod;24;15,2929686;49,73455674
Školní jídelna - výdejna;Havlíèkùv Brod;24;15,2929686;49,73455674
ŠJ - V;Havlíèkùv Brod;0;15,50246906;49,51419887
Mateøská škola;Tøebíè;15;15,95062001;49,14425575
Školní jídelna;Tøebíè;20;15,95062001;49,14425575
Mateøská škola;Tøebíè;15;15,95062001;49,14425575
Školní jídelna;Tøebíè;20;15,95062001;49,14425575
Mateøská škola;Tøebíè;15;15,95062001;49,14425575
Školní jídelna;Tøebíè;20;15,95062001;49,14425575
Mateøská škola;Tøebíè;15;15,95062001;49,14425575
Školní jídelna;Tøebíè;20;15,95062001;49,14425575
Školní družina;Žïár nad Sázavou;15;16,01224276;49,35521713
Základní škola;Žïár nad Sázavou;15;16,01224276;49,35521713
Školní družina;Žïár nad Sázavou;15;16,01224276;49,35521713
Základní škola;Žïár nad Sázavou;15;16,01224276;49,35521713
Školní družina;Žïár nad Sázavou;15;16,01224276;49,35521713
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,1226923;49,32248338
Základní škola;Žïár nad Sázavou;15;16,01224276;49,35521713
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,1226923;49,32248338
Školní družina;Žïár nad Sázavou;15;16,01224276;49,35521713
Základní škola;Žïár nad Sázavou;15;16,01224276;49,35521713
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,1226923;49,32248338
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,1226923;49,32248338
Školní jídelna - výdejna;Žïár nad Sázavou;20;16,14860643;49,65398219
Mateøská škola;Žïár nad Sázavou;21;16,14860643;49,65398219
ŠJ - v;Žïár nad Sázavou;20;16,14860643;49,65398219
Školní jídelna - výdejna;Žïár nad Sázavou;20;16,14860643;49,65398219
Mateøská škola;Žïár nad Sázavou;21;16,14860643;49,65398219
Dùm dìtí a mládeže;Pelhøimov;0;15,11674588;49,41723436
Dùm dìtí a mládeže;Pelhøimov;0;15,11674588;49,41723436
Dùm dìtí a mládeže;Pelhøimov;0;15,11674588;49,41723436
Základní škola;Žïár nad Sázavou;55;15,96834001;49,3804964
Základní škola;Žïár nad Sázavou;0;15,96834001;49,3804964
Školní družina;Žïár nad Sázavou;25;15,96834001;49,3804964
Základní škola;Žïár nad Sázavou;55;15,96834001;49,3804964
Základní škola;Žïár nad Sázavou;0;15,96834001;49,3804964
Školní družina;Žïár nad Sázavou;25;15,96834001;49,3804964
Školní jídelna;Havlíèkùv Brod;35;15,69094896;49,60124278
Mateøská škola;Havlíèkùv Brod;20;15,69094896;49,60124278
Školní jídelna;Havlíèkùv Brod;35;15,69094896;49,60124278
Mateøská škola;Havlíèkùv Brod;20;15,69094896;49,60124278
Školní jídelna - výdejna;Jihlava;0;15,72384431;49,43113111
Školní jídelna - výdejna;Jihlava;0;15,72384431;49,43113111
Mateøská škola;Jihlava;22;15,51516011;49,40824649
Školní jídelna;Jihlava;25;15,51516011;49,40824649
Mateøská škola;Jihlava;22;15,51516011;49,40824649
Školní jídelna;Jihlava;25;15,51516011;49,40824649
Základní umìlecká škola;Tøebíè;0;15,77286667;49,18435502
Základní škola;Tøebíè;50;15,64362897;49,0101196
Základní umìlecká škola;Tøebíè;0;15,77286667;49,18435502
Základní škola;Tøebíè;50;15,64362897;49,0101196
Základní škola;Žïár nad Sázavou;33;15,99070266;49,34077134
Školní družina;Žïár nad Sázavou;17;15,99070266;49,34077134
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,99070266;49,34077134
Školní jídelna;Žïár nad Sázavou;0;15,99070266;49,34077134
Mateøská škola;Žïár nad Sázavou;0;15,99070266;49,34077134
Základní škola;Žïár nad Sázavou;33;15,99070266;49,34077134
Školní družina;Žïár nad Sázavou;17;15,99070266;49,34077134
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,99070266;49,34077134
Školní jídelna;Žïár nad Sázavou;0;15,99070266;49,34077134
Mateøská škola;Žïár nad Sázavou;0;15,99070266;49,34077134
Školní jídelna - výdejna;Jihlava;0;15,39427504;49,4310261
Školní jídelna - výdejna;Jihlava;0;15,39427504;49,4310261
Mateøská škola;Havlíèkùv Brod;20;15,46516469;49,6886142
Školní jídelna - výdejna;Havlíèkùv Brod;0;15,46516469;49,6886142
Mateøská škola;Havlíèkùv Brod;20;15,46516469;49,6886142
Školní jídelna - výdejna;Havlíèkùv Brod;0;15,46516469;49,6886142
Mateøská škola;Tøebíè;20;15,78758717;49,24118195
Školní jídelna - výdejna;Tøebíè;20;15,78758717;49,24118195
Mateøská škola;Tøebíè;20;15,78758717;49,24118195
Školní jídelna - výdejna;Tøebíè;20;15,78758717;49,24118195
Základní škola;Havlíèkùv Brod;42;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;0;15,58068643;49,60784932
Mateøská škola;Havlíèkùv Brod;0;15,58068643;49,60784932
Základní škola;Havlíèkùv Brod;42;15,58068643;49,60784932
Školní jídelna;Havlíèkùv Brod;0;15,58068643;49,60784932
Mateøská škola;Havlíèkùv Brod;0;15,58068643;49,60784932
Základní škola;Tøebíè;28;15,8713286;49,07013348
Základní škola;Tøebíè;0;15,8713286;49,07013348
Mateøská škola;Tøebíè;0;15,8713286;49,07013348
Školní jídelna - výdejna;Tøebíè;24;15,8713286;49,07013348
Školní družina;Tøebíè;20;15,8713286;49,07013348
Základní škola;Tøebíè;28;15,8713286;49,07013348
Základní škola;Tøebíè;0;15,8713286;49,07013348
Mateøská škola;Tøebíè;0;15,8713286;49,07013348
Školní jídelna - výdejna;Tøebíè;24;15,8713286;49,07013348
Školní družina;Tøebíè;20;15,8713286;49,07013348
Mateøská škola;Tøebíè;15;15,97472119;49,26441217
Školní jídelna - výdejna;Tøebíè;0;15,97472119;49,26441217
Základní škola;Tøebíè;100;15,87754536;49,14354312
Školní družina;Tøebíè;50;15,87754536;49,14354312
Mateøská škola;Tøebíè;15;15,97472119;49,26441217
Školní jídelna - výdejna;Tøebíè;0;15,97472119;49,26441217
Základní škola;Tøebíè;100;15,87754536;49,14354312
Školní družina;Tøebíè;50;15,87754536;49,14354312
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,07418323;49,56144308
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,07418323;49,56144308
Základní škola;Žïár nad Sázavou;45;16,08410023;49,53992882
Mateøská škola;Žïár nad Sázavou;0;16,08410023;49,53992882
